,Unnamed: 0,ID,location_name,lat,long
6036,6036,2359242,Kolonkouakou,12.08333,0.16667
6034,6034,2359240,Kolonkoura,12.73333,-3.8
6033,6033,2359239,Kolonkoura,12.73333,-4.1
6032,6032,2359238,Kolonkwom,13.11235,-2.00406
6030,6030,2359236,Kolouaga,12.28848,1.9928
6029,6029,2359235,Kolouoko,12.07029,-0.03169
6028,6028,2359234,Koma,11.63333,-0.43333
6027,6027,2359233,Komadougou,12.14178,0.32752
6026,6026,2359232,Komanmpouma,12.5284,0.79408
10149,10149,2570093,Komassem,12.12318,-1.54816
6140,6140,2359346,Komassogo,12.73148,-1.23605
6025,6025,2359231,Komassou,13.461379999999998,-0.29641
6024,6024,2359230,Kombedogo,13.264920000000002,-1.48877
10665,10665,8445077,Kombembougou,11.77243,0.04524
6023,6023,2359229,Kombeole,12.56667,-0.6166699999999999
6021,6021,2359227,Kombissiri,12.06884,-1.33644
6020,6020,2359226,Komboari,12.06667,0.23333
6018,6018,2359224,Kombori,13.4359,-3.9403
6017,6017,2359223,Kombos Yargo,12.08927,-1.39733
6016,6016,2359222,Kombouedogo,12.13333,-2.3
6015,6015,2359221,Kombouense,13.0587,-0.059920000000000015
6007,6007,2359213,Kombouri,13.79658,-2.77893
6014,6014,2359220,Kome,14.699000000000002,-0.1691
10855,10855,11912834,Komesnedogo,12.09662,-1.90618
6013,6013,2359219,Komestenga,12.93982,-1.36647
6012,6012,2359218,Komiargo,13.15539,-2.56911
6011,6011,2359217,Komin-Yanga,11.69972,0.13694
6009,6009,2359215,Komkara,14.62451,0.19545
6010,6010,2359216,Komkarga,12.42992,-1.26882
6008,6008,2359214,Komki-Ipala,12.18279,-1.79131
10828,10828,11911809,Komki-Peulh,12.17261,-1.8081
10848,10848,11912649,Komlela,12.22543,-1.91536
10310,10310,2570339,Komlela,12.25193,-1.7591
6005,6005,2359211,Komo,10.56667,-3.01667
6003,6003,2359208,Komolokoa,10.66667,-5.1
10406,10406,6855137,Komombouli,12.18655,2.10035
6002,6002,2359207,Komona,13.28421,-0.31477
8551,8551,2361777,Komondi,12.4291,1.57647
6001,6001,2359206,Komondi,12.62674,2.0532
6000,6000,2359205,Komondi,13.298379999999998,0.35819
5999,5999,2359204,Komonga,13.0,-0.08333
10340,10340,2596759,Kompiembiga,11.26917,0.58944
5998,5998,2359203,Kompongou,11.61667,1.98333
5997,5997,2359202,Kompyalga,12.71667,0.38333
5996,5996,2359201,Komsilega,13.614579999999998,-2.48122
5994,5994,2359199,Komsilga,13.05895,-0.93591
10198,10198,2570162,Komsilga,12.03934,-1.55032
5993,5993,2359198,Komsilga,13.06919,-1.27385
5992,5992,2359197,Komsilga,13.430129999999998,-1.48683
5995,5995,2359200,Komsilga,12.18653,-1.63379
5991,5991,2359196,Komtaka,14.04872,-2.4242
5902,5902,2359106,Komtama,12.65416,-1.3023
10072,10072,2570009,Komtigre,12.0392,-1.48995
5989,5989,2359194,Komtoega,11.82556,-0.6794399999999999
5988,5988,2359193,Komtoega,13.10791,-2.16365
10255,10255,2570234,Komtoega,12.45065,-1.65227
5987,5987,2359192,Komwana,12.06667,0.91667
5986,5986,2359191,Komwanndi,13.0882,0.46766
10762,10762,11257414,Kona,12.06667,-3.4333
5984,5984,2359189,Kona,12.06864,-3.42708
5983,5983,2359188,Kona,12.78333,-2.25
5985,5985,2359190,Kona,11.26263,-4.12119
5982,5982,2359187,Konadougou,10.6,-5.16667
5981,5981,2359186,Konankira,12.89934,-3.89276
5980,5980,2359185,Konbatyegou,13.19287,0.43065
5979,5979,2359184,Konbiaga,10.46667,-5.3
5978,5978,2359183,Konbie,9.75,-2.85
5977,5977,2359182,Konbili,10.75,-5.05
5976,5976,2359181,Konbleteoun,9.8928,-2.97122
5975,5975,2359180,Konbobsi,13.10325,0.17627
5974,5974,2359179,Konbori,13.32,-4.1171
5973,5973,2359178,Konbouassi,13.06788,-0.23343000000000005
5972,5972,2359177,Konbwissi,12.75,0.43333
5971,5971,2359176,Kondaya,10.8,-5.0666699999999985
5970,5970,2359175,Konden,13.00811,-1.85786
5969,5969,2359174,Kondibito,13.41317,-1.1334799999999998
5968,5968,2359173,Kondibito,13.46948,-1.53649
5967,5967,2359172,Kondiboken,13.369000000000002,-1.27332
5966,5966,2359171,Kondidyoaga,12.25,0.31667
5965,5965,2359170,Kondie,10.65,-3.03333
5964,5964,2359169,Kondilma,13.11568,-2.22447
5963,5963,2359168,Kondogombenga,12.83333,-0.56667
5962,5962,2359167,Kondon,11.15,-2.65
5961,5961,2359166,Kondouagou,12.23333,0.26667
10108,10108,2570046,Kondouboega,12.07017,-1.36515
5960,5960,2359165,Kondoubouera,11.9,-1.6
5959,5959,2359164,Kondrin,11.85,-1.18333
5958,5958,2359163,Kone,12.36667,-2.06667
5957,5957,2359162,Konekongo,11.8,-1.06667
5956,5956,2359161,Konga,13.494929999999998,-2.88265
5955,5955,2359160,Konga,14.07093,-1.80958
5954,5954,2359159,Konga,11.77962,-4.69701
5953,5953,2359158,Kongan,10.65,-4.13333
5952,5952,2359157,Kongango,10.6,-3.86667
5951,5951,2359156,Kongbelegban,10.73333,-4.16667
10073,10073,2570010,Konghin,12.25382,-1.60553
5950,5950,2359155,Kongo,10.18333,-4.6
5948,5948,2359153,Kongoba,12.0,-3.2833300000000003
5949,5949,2359154,Kongoba,11.91667,-3.4833300000000005
5947,5947,2359152,Kongodian,10.9,-5.01667
5946,5946,2359151,Kongohouro,10.18333,-3.85
5944,5944,2359149,Kongolikan,11.21242,-3.75229
5945,5945,2359150,Kongolikan,11.17054,-4.6479
5943,5943,2359148,Kongolikoro,11.5983,-4.95775
5942,5942,2359147,Kongosso,12.15,-3.16667
5941,5941,2359146,Kongouko,10.65,-4.0
5940,5940,2359145,Kongourile,11.9,-3.41667
5939,5939,2359144,Kongourile,11.98333,-3.33333
11008,11008,11980296,Kongous-Youngo,12.0707,-1.39707
5938,5938,2359143,Kongoussen,12.35,-0.56667
5937,5937,2359142,Kongoussi,13.325829999999998,-1.53472
5936,5936,2359141,Kongozana,12.13333,-3.15
5935,5935,2359140,Kongtoro,12.18358,-1.86228
10301,10301,2570310,Konguen,12.25361,-1.60694
10122,10122,2570060,Konioudou,12.05075,-1.2774
5934,5934,2359139,Konka,10.45,-3.96667
5932,5932,2359137,Konkar,10.43333,-3.1
5931,5931,2359136,Konkera,9.86667,-3.03333
5930,5930,2359135,Konkoi,11.9,-3.3
5929,5929,2359134,Konkoli,12.55,-3.03333
6006,6006,2359212,Konkoro,13.2602,-3.8802
11005,11005,11980293,Konkosse,12.08298,-1.36841
5927,5927,2359132,Konkosse,11.88333,-1.38333
5926,5926,2359131,Konkossi,12.5,-0.06667000000000001
11158,11158,12232552,Konkouangou,11.7089,1.1947
5925,5925,2359130,Konkoubiri,12.67088,-1.8008400000000002
5924,5924,2359129,Konkoubougui,13.22212,-1.63765
5923,5923,2359128,Konkouera,9.96667,-3.11667
5922,5922,2359127,Konkouisse,11.91667,-1.4
5918,5918,2359123,Konkouissen,12.22498,-1.9548
5928,5928,2359133,Konkouliko,11.96928,-3.33431
5921,5921,2359126,Konkouni,12.66667,-3.78333
5920,5920,2359125,Konkousse,12.01667,-0.68333
5919,5919,2359124,Konkui Koura,12.83333,-4.11667
5917,5917,2359122,Konlentyaga,12.88333,0.65
5916,5916,2359121,Konligidi,12.15,-2.03333
5915,5915,2359120,Konlobewande,11.9,-1.4
5914,5914,2359119,Konloga,11.21667,-1.3
5913,5913,2359118,Konndui,11.65,-1.88333
5899,5899,2359103,Konntyana,13.03171,0.7375
5912,5912,2359117,Kono,11.81465,-4.46247
5911,5911,2359116,Konokaha,10.56667,-5.2
5910,5910,2359115,Kononga,13.60724,-2.31583
5909,5909,2359114,Kononiarako,10.71667,-4.4
5908,5908,2359113,Konpi,10.13333,-3.3833300000000004
5907,5907,2359111,Konponga,12.10737,1.7201
5906,5906,2359110,Konsan,10.73333,-4.55
5905,5905,2359109,Konseoulga,11.41667,-0.85
5904,5904,2359108,Konsori,11.2,-2.33333
5903,5903,2359107,Kontaga,12.25,-0.03333
5901,5901,2359105,Konteguere,11.86667,-1.38333
10891,10891,11913905,Kontele,12.95338,-1.79375
5900,5900,2359104,Kontiadi,13.38751,-0.01108
5898,5898,2359102,Kontige,12.78333,-2.55
5897,5897,2359101,Kontigue,13.24448,-2.41368
5896,5896,2359100,Kontikoura,9.96667,-3.46667
5895,5895,2359099,Kontioro,11.26667,-1.6
5894,5894,2359098,Kontopenga,12.08333,-0.73333
5893,5893,2359097,Kontyandi,13.41236,0.0262
5892,5892,2359096,Kontyegou,13.16935,0.37945
5891,5891,2359095,Kontyenaba,12.06667,-2.15
5890,5890,2359094,Konzena,11.55,-2.7
5889,5889,2359093,Konzie,12.08333,-3.46667
5888,5888,2359092,Konzio,11.01667,-1.81667
5887,5887,2359091,Koodjina,12.61667,-0.05
11215,11215,12253552,Koola,14.0393,-0.2885
5885,5885,2359089,Kopapinzi,12.33333,-2.43333
5884,5884,2359088,Kopelougou,11.11667,-0.7
5883,5883,2359087,Kopendi,12.57738,1.78263
5882,5882,2359086,Koper,11.06667,-2.9
10757,10757,11256935,Koper Department,11.06667,-2.9
3195,3195,2356380,Kopoi,11.60327,-3.3725400000000003
5881,5881,2359085,Kopssere,13.64,-1.7986400000000002
5880,5880,2359084,Kopti,13.56561,0.31285
5879,5879,2359083,Kora,13.378329999999998,-1.5457299999999998
5878,5878,2359082,Koran,12.35,-3.5
5877,5877,2359081,Koranka,10.16667,-4.66667
5876,5876,2359080,Koratenga,12.48333,-0.95
5875,5875,2359079,Korbe,10.85,-2.98333
5874,5874,2359078,Kordie,12.59276,-2.37028
5873,5873,2359077,Kore,12.35,-3.61667
5872,5872,2359076,Koreba,11.66578,-4.57913
10592,10592,6913773,Korfooueyouey,15.06528,-0.45967
5870,5870,2359074,Kori,10.61667,-3.0
5869,5869,2359073,Koria,13.97833,0.06013
5868,5868,2359072,Koriba,9.93333,-2.81667
5867,5867,2359071,Koriba Kinkeni,9.91667,-2.83333
5866,5866,2359070,Koriba Tanzou,9.95,-2.81667
5865,5865,2359069,Korko,13.53722,-1.0294
5862,5862,2359066,Korko-Natenga,13.5229,-1.00175
5864,5864,2359068,Korkoakin,11.96667,-1.33333
5863,5863,2359067,Korkobiel,14.0015,-0.98811
5859,5859,2359063,Koro,11.14225,-4.19968
5858,5858,2359062,Koro,11.43333,-1.43333
5861,5861,2359065,Koro,10.28333,-3.01667
5857,5857,2359061,Koro,12.7281,-1.99894
5860,5860,2359064,Koro,10.58333,-3.56667
5856,5856,2359060,Korobi,12.0,-3.78333
5855,5855,2359059,Korobou,11.35,-2.25
5854,5854,2359058,Korogo,10.26667,-3.03333
5853,5853,2359057,Korogo,12.76912,-1.4958
5852,5852,2359056,Korogoro,10.51667,-4.76667
5851,5851,2359055,Korom,12.68898,-1.57621
5850,5850,2359054,Koroma,11.33906,-4.03366
5849,5849,2359053,Koromassoro,12.66667,-0.65
5848,5848,2359052,Korombere,12.65,-3.35
5847,5847,2359051,Korombouli,13.33484,-1.13916
5846,5846,2359050,Korome,13.1305,-3.3701
5845,5845,2359049,Koronaba,12.66667,-2.15
5844,5844,2359048,Korongon,9.95,-2.83333
5843,5843,2359047,Koronkoura,10.66667,-3.3833300000000004
5842,5842,2359046,Koronpere,10.83333,-2.98333
6031,6031,2359237,Koronso,13.2017,-4.1776
5841,5841,2359045,Korossaboloro,12.85,-0.28333
5840,5840,2359044,Korosso,11.07421,-4.06053
5839,5839,2359043,Korro,12.88333,-2.56667
10769,10769,11427332,Korsimoro,12.81667,-1.06667
5838,5838,2359042,Korsimoro,12.82506,-1.0673700000000002
5837,5837,2359041,Kortondidji,14.55188,-0.58618
5836,5836,2359040,Koryende,13.46366,-1.00859
5835,5835,2359039,Kosgo,13.00442,-1.90175
5833,5833,2359037,Kosmasson,11.8,-1.26667
5830,5830,2359034,Kosoguen,13.29379,-1.05029
5829,5829,2359033,Kosoro,14.024579999999998,-2.35817
5828,5828,2359032,Kossala,11.95,-1.26667
5827,5827,2359031,Kossami,9.98333,-3.33333
5826,5826,2359030,Kossara,10.6,-4.76667
5825,5825,2359029,Kossego,9.78333,-3.0
5824,5824,2359028,Kossi,12.6568,-4.14
11135,11135,12206805,Kossi,13.17331,0.69693
5834,5834,2359038,Kossilci,12.13235,-1.92951
10289,10289,2570279,Kossiyam,12.30847,-1.49907
5820,5820,2359024,Kosso,11.41667,-1.65
5822,5822,2359026,Kosso,9.86667,-3.18333
5821,5821,2359025,Kosso,11.35,-2.68333
5818,5818,2359022,Kosso,12.48333,-3.63333
5819,5819,2359023,Kosso,12.01667,-3.71667
5816,5816,2359020,Kossoba,12.45,-3.96667
5814,5814,2359018,Kossoden,12.98333,-0.43333
5815,5815,2359019,Kossoden,12.8,-0.43333
5832,5832,2359036,Kossodin,12.54071,-1.3767
5813,5813,2359017,Kossodo,12.41498,-1.47193
10133,10133,2570077,Kossodo,12.16201,-1.67572
5831,5831,2359035,Kossodo,12.3057,-1.41932
10206,10206,2570174,Kossogo,12.05667,-1.50894
5812,5812,2359016,Kossogo,14.15404,-1.90286
5811,5811,2359015,Kossogue,13.9411,-0.50662
10976,10976,11948930,Kossoguen,12.74987,-1.03469
10841,10841,11912468,Kossoguen,12.4639,-1.84322
5810,5810,2359014,Kossonkore,13.281629999999998,-0.64825
5809,5809,2359013,Kossougoudou,12.96667,-0.23333
5808,5808,2359012,Kossouka,13.36436,-1.90435
5806,5806,2359010,Kostenga,12.13333,-0.73333
5807,5807,2359011,Kostenga,12.0,-0.38333
5805,5805,2359009,Kota,12.81667,-3.2833300000000003
10859,10859,11912850,Kotampo,12.00364,-1.70376
6165,6165,2359372,Kotchari,11.83333,1.91667
5803,5803,2359007,Kotedougou,11.2017,-4.13333
5802,5802,2359006,Kotele,11.73333,-1.76667
5801,5801,2359005,Koti,11.4,-3.05
5800,5800,2359004,Kotina,10.53333,-3.08333
5799,5799,2359003,Kotonano,10.63333,-3.16667
5798,5798,2359002,Kotou,11.9703,-4.28204
5795,5795,2358999,Kotoua,11.63333,-2.58333
5794,5794,2358998,Kotoudeni,10.95,-5.01667
11164,11164,12233370,Kotougou,12.69825,0.63957
5793,5793,2358997,Kotoura,10.96667,-5.28333
5792,5792,2358996,Kottia,12.95,-0.016669999999999997
5791,5791,2358995,Kotyanboubagou,12.32323,1.61598
5789,5789,2358993,Kotyari,13.17147,0.00946
5790,5790,2358994,Kotyari,12.95,0.36667
5788,5788,2358992,Kou,11.73333,-1.91667
5787,5787,2358991,Kou,11.51667,-4.26667
5785,5785,2358989,Koua,11.17046,-4.2632
5784,5784,2358988,Kouabkouka,13.05544,-0.6166699999999999
5404,5404,2358605,Kouake,12.81447,-1.89677
5783,5783,2358987,Kouakoua,12.2785,-4.069
5782,5782,2358986,Kouakouale,11.06691,-4.26384
5781,5781,2358985,Kouakouna,12.3137,-4.4389
5780,5780,2358984,Kouakourouma,12.03333,-4.5666699999999985
5779,5779,2358983,Koualma,13.16565,-0.92138
5778,5778,2358982,Koualtanguen,12.85,-2.33333
5777,5777,2358981,Kouana,11.17621,-5.0997
5776,5776,2358980,Kouana,12.19737,-3.49013
5775,5775,2358979,Kouandre,12.6,-0.8
5774,5774,2358978,Kouaneyan,13.09995,-0.99013
5773,5773,2358977,Kouanga,12.28591,-1.99851
5772,5772,2358976,Kouangouasso,11.95754,-4.83261
5731,5731,2358935,Kouantou,11.32558,-4.1222400000000015
5771,5771,2358975,Kouapkouka,12.43333,-0.33333
5770,5770,2358974,Kouare,11.94053,0.30065
5769,5769,2358973,Kouarinyi,13.07909,-0.03159
5768,5768,2358972,Kouasse,12.6921,-3.10954
5767,5767,2358971,Kouatou,12.0265,-4.3132
5766,5766,2358970,Kouayargou,12.08799,1.04315
5763,5763,2358967,Kouba,13.56551,-2.50271
5765,5765,2358969,Kouba,12.24009,-1.43018
5764,5764,2358968,Kouba,13.13966,-2.40817
5762,5762,2358966,Koubabako,13.29747,-2.07642
5761,5761,2358965,Koube,13.0925,-3.5153
5760,5760,2358964,Koubeogue,11.8,-0.016669999999999997
5759,5759,2358963,Koubi,12.05,-4.6
5758,5758,2358962,Koubo,14.2021,-1.2699200000000002
5757,5757,2358961,Kouboin,11.6,-2.58333
5533,5533,2358735,Koubol Alfa,14.02565,-1.63654
5756,5756,2358960,Koubon,11.53333,-2.58333
5755,5755,2358959,Kouboulou,11.9,-1.86667
5754,5754,2358958,Kouboure,12.63333,-0.51667
5753,5753,2358957,Koubourgou,12.58919,2.0526
5752,5752,2358956,Koubri,12.16361,-1.38694
4605,4605,2357801,Koubri,12.19785,-1.40662
10313,10313,2570345,Koubri,12.1675,-1.35556
10218,10218,2570195,Koubri Nabmanaguema,12.31557,-1.48684
10038,10038,2569971,Koubri Nagbangre,12.19861,-1.40611
5735,5735,2358939,Koudiere,12.22966,-1.7618200000000002
5751,5751,2358955,Koudio,9.86667,-2.98333
5750,5750,2358954,Koudio,10.41667,-2.98333
5749,5749,2358953,Koudiougou,11.83333,-1.43333
5737,5737,2358941,Koudissi,12.02451,-1.89773
5748,5748,2358952,Koudma,13.35451,-2.10727
5747,5747,2358951,Koudmi,12.23333,-0.35
5746,5746,2358950,Koudo,11.51739,-4.74798
5745,5745,2358949,Koudom,12.40951,-1.96073
5741,5741,2358945,Koudougou,12.69258,-1.59459
5742,5742,2358946,Koudougou,12.25263,-2.36272
5743,5743,2358947,Koudougou,14.49701,-1.0155299999999998
5739,5739,2358943,Koudoumbo,13.33077,-2.37963
10853,10853,11912697,Koudtogo,12.17597,-1.86247
5736,5736,2358940,Koudyantyagou,12.27385,1.53039
5734,5734,2358938,Koue,12.38333,0.38333
6022,6022,2359228,Kouekembissiga,12.34445,-1.3758
5733,5733,2358937,Kouekouesso,11.23971,-4.03301
5732,5732,2358936,Kouena,12.15,-3.71667
5730,5730,2358934,Kouere,10.45,-3.983330000000001
5729,5729,2358933,Koueredeni,11.73543,-4.64839
11042,11042,11980346,Kouga,12.10052,-1.17433
10722,10722,11203953,Kougdoughin,12.48333,-0.76667
5728,5728,2358932,Kougmassogo,11.96667,-1.21667
10753,10753,11239699,Kougny,12.77474,-3.1105
5727,5727,2358931,Kougo Tenga,12.36667,-0.5
5726,5726,2358930,Kougouandi,12.98333,-0.23333
5725,5725,2358929,Kougoubaga,11.75,-1.18333
5724,5724,2358928,Kougoudouguen,12.48333,-0.76667
5723,5723,2358927,Kougoue,11.81667,-0.15
5722,5722,2358926,Kougoula Paka,12.13585,-1.98206
5721,5721,2358925,Kougoulare,13.77766,-2.38158
5720,5720,2358924,Kougoura,10.55,-3.21667
5719,5719,2358923,Kougouri,12.3,-0.33333
5718,5718,2358922,Kougouri,13.10502,-1.22537
5717,5717,2358921,Kougousoulo,13.5984,-1.91997
5716,5716,2358920,Kougpaka,11.99328,-1.68163
11007,11007,11980295,Kougpel-Yargo,12.09837,-1.36877
5715,5715,2358919,Kougpela,11.88333,-1.4
10016,10016,2569948,Kougren,12.22545,-1.3051700000000002
10336,10336,2594340,Kougri,12.37331,-1.07502
11122,11122,12181988,Kougri-Koulga,13.87289,-0.98966
5712,5712,2358916,Kougsabla,13.2722,-1.55657
5711,5711,2358915,Kougsen,12.35,-2.15
5710,5710,2358914,Kougui,12.21667,-0.35
5709,5709,2358913,Kouhini,13.62459,-0.54864
5708,5708,2358912,Kouho,10.43333,-3.8
5707,5707,2358911,Kouhoulogo,11.86667,-1.38333
5706,5706,2358910,Kouhoulongou,12.83333,-2.3
5705,5705,2358909,Koui,12.67451,-1.6719
5440,5440,2358641,Koui,13.1883,-3.1612
5704,5704,2358908,Kouidi,12.46341,-1.31221
5703,5703,2358907,Kouikourkodya,13.0512,0.11073
5393,5393,2358594,Kouila,12.80659,-1.63523
10223,10223,2570200,Kouila,12.2974,-1.43405
5394,5394,2358595,Kouila,12.60437,-1.3193700000000002
5702,5702,2358906,Kouilera,13.18843,-0.8733700000000001
5701,5701,2358905,Kouilihibre,11.95,-1.08333
5700,5700,2358904,Kouima,13.02066,-1.82673
5699,5699,2358903,Kouini,11.15843,-4.98479
5698,5698,2358902,Kouinou,11.3,-3.46667
5697,5697,2358901,Kouizili,12.043,-1.6531
5696,5696,2358900,Kouka,11.1,-0.5
5695,5695,2358899,Kouka,11.89822,-4.33785
5694,5694,2358898,Kouka,13.4345,-1.61361
10897,10897,11914994,Kouka,12.76408,-1.95655
10740,10740,11205109,Kouka,11.9,-4.33333
5933,5933,2359138,Koukane,13.04709,-2.19184
5693,5693,2358897,Koukankangou,12.63532,2.13858
5692,5692,2358896,Koukebako,12.81768,-1.5418
5691,5691,2358895,Kouken,12.3,-2.06667
10185,10185,2570136,Kouken,12.00737,-1.61772
10998,10998,11980286,Koukin,12.41049,-1.25714
5690,5690,2358893,Koukin,12.80513,-1.77656
10914,10914,11915204,Koukmassa,12.51418,-1.96706
7442,7442,2360660,Kouknogo,12.04178,-1.41403
10091,10091,2570028,Kouknogo,12.04361,-1.41194
10407,10407,6855141,Koukombou Fouanou,12.18647,2.10056
5688,5688,2358891,Koukonore,12.7,-0.6333300000000001
5687,5687,2358890,Koukotyoungou,12.39142,2.05068
5686,5686,2358889,Koukouire,11.68333,-1.11667
5685,5685,2358888,Koukouldi,12.2,-2.53333
5684,5684,2358887,Koukouli,10.56667,-5.26667
5683,5683,2358886,Koukouli,11.96667,-1.48333
5682,5682,2358885,Koukoulou,12.09748,-1.85752
5681,5681,2358884,Koukoundi,13.17683,-1.44328
5680,5680,2358883,Koukounkoulouga,12.13333,-2.4
5679,5679,2358882,Koukoure,13.0468,-1.45972
5678,5678,2358881,Koukouridyivan Modye,13.12147,0.53517
5677,5677,2358880,Koukourouba,11.82332,-4.48358
5676,5676,2358879,Koukourouna,11.4,-3.9
5675,5675,2358878,Koukourousso,10.55,-5.28333
5674,5674,2358877,Koukousen,12.1,-2.28333
5535,5535,2358737,Koukpela,12.85464,-1.29281
5713,5713,2358917,Koukpela,12.08956,-1.36608
5714,5714,2358918,Koukpela,12.0557,-1.46354
10302,10302,2570321,Koukpelen,12.2873,-1.61915
5673,5673,2358876,Koukpiala,12.82151,-1.03081
5672,5672,2358875,Kouksabla,12.94018,-1.29026
5671,5671,2358874,Koukzande,12.76667,-2.68333
5608,5608,2358810,Koul Peolgo,11.04714,0.74962
5670,5670,2358873,Koula,13.46419,-0.86972
5669,5669,2358872,Koulagane,11.2,-3.21667
5668,5668,2358871,Koulare,13.1055,-3.2042
5667,5667,2358870,Koulbale,12.21667,-0.38333
5666,5666,2358868,Koulbi Yorateoun,9.6,-2.78333
5665,5665,2358867,Koulebeaga,13.56356,-0.4566
5664,5664,2358866,Kouleguezougou,12.1,-2.16667
5663,5663,2358865,Kouleteon,10.9,-2.91667
11128,11128,12200077,Koulfo,13.23192,-0.0012
5662,5662,2358864,Koulga,12.26667,0.3
5661,5661,2358863,Koulga,13.32089,-0.56982
5660,5660,2358862,Koulgoren,12.28333,-2.01667
11290,11290,12358654,Koulhole,13.43898,-1.1681700000000002
5659,5659,2358861,Kouli,11.45,-1.71667
5658,5658,2358860,Kouliba,12.16667,-0.16667
10232,10232,2570209,Koulibere,12.32007,-1.36828
11047,11047,11980351,Koulibila,12.41429,-1.13501
5657,5657,2358859,Koulibila,13.07226,-0.36939
5656,5656,2358858,Kouliga,11.25,-1.46667
5655,5655,2358857,Koulikamse,12.26667,-0.25
5654,5654,2358856,Koulima,11.15662,-4.28737
5652,5652,2358854,Koulimazaren,13.12133,-0.59519
5651,5651,2358853,Kouliniere,13.22605,-1.71599
5650,5650,2358852,Koulinkouna,10.41667,-3.31667
5649,5649,2358851,Kouliroure,12.03333,-2.1
5647,5647,2358849,Koulkianga,12.35,-0.28333
10985,10985,11948977,Koulkienka,12.64278,-1.16208
5646,5646,2358848,Koulkon,9.68333,-2.76667
5645,5645,2358847,Koulli,13.00242,-1.59656
5644,5644,2358846,Koulmyougou,12.25,0.6
5643,5643,2358845,Koulnatenga,12.21221,-1.98041
5641,5641,2358843,Koulo,11.34395,-4.62175
5642,5642,2358844,Koulo,10.33333,-3.0
5638,5638,2358840,Koulogo,13.06778,-1.01453
5623,5623,2358825,Koulogo,12.44862,-1.7082
5640,5640,2358842,Koulogo,12.0867,-1.42152
5639,5639,2358841,Koulogo,12.38333,-0.66667
10212,10212,2570189,Koulogroure,12.35749,-1.4220700000000002
5637,5637,2358839,Kouloho,11.46797,-3.14215
5636,5636,2358838,Koulohoko,12.5509,-1.4684700000000002
5634,5634,2358836,Kouloko,11.93333,-1.45
5633,5633,2358835,Kouloko,13.44591,-0.54879
5632,5632,2358834,Koulopagare,13.88489,-0.9688
10270,10270,2570249,Kouloroure,12.39344,-1.6429599999999998
5631,5631,2358833,Koulou,12.96377,-1.58585
5625,5625,2358827,Koulou-Ganda,13.4705,-0.27666
10792,10792,11900617,Koulouba,12.36702,-1.51111
5630,5630,2358832,Kouloubila,11.63333,-0.18333
5629,5629,2358831,Kouloubila,13.17479,0.32655
5628,5628,2358830,Kouloueogo,13.01872,-1.75777
5627,5627,2358829,Kouloueogo,13.63032,-1.78843
5626,5626,2358828,Koulouga,13.55815,-1.62351
5624,5624,2358826,Koulougbele,10.68333,-3.01667
